read_id	fold
NC_039553.1_10360_10798_8:0:0_4:0:0_1e19/1	0
NC_039553.1_10360_10798_8:0:0_4:0:0_1e19/2	0
NC_039553.1_10361_10877_3:0:0_14:0:0_7cb/1	1
NC_039553.1_10361_10877_3:0:0_14:0:0_7cb/2	1
NC_039553.1_10366_10808_6:0:0_4:0:0_fb0/1	3
NC_039553.1_10366_10808_6:0:0_4:0:0_fb0/2	3
NC_039553.1_10366_10898_3:0:0_7:0:0_e47/1	2
NC_039553.1_10366_10898_3:0:0_7:0:0_e47/2	2
NC_039553.1_10370_10835_10:0:0_9:0:0_6c6/1	4
NC_039553.1_10370_10835_10:0:0_9:0:0_6c6/2	4
NC_039553.1_10373_10866_8:0:0_8:0:0_2604/1	0
NC_039553.1_10373_10866_8:0:0_8:0:0_2604/2	0
NC_039553.1_10375_10946_7:0:0_5:0:0_51b/1	0
NC_039553.1_10375_10946_7:0:0_5:0:0_51b/2	0
NC_039553.1_10376_10860_4:0:0_11:0:0_9ba/1	4
NC_039553.1_10376_10860_4:0:0_11:0:0_9ba/2	4
NC_039553.1_10378_10834_5:0:0_7:0:0_101c/1	1
NC_039553.1_10378_10834_5:0:0_7:0:0_101c/2	1
NC_039553.1_10378_10909_6:0:0_6:0:0_325/1	0
NC_039553.1_10378_10909_6:0:0_6:0:0_325/2	0
NC_039553.1_10380_10972_8:0:0_5:0:0_26a5/1	0
NC_039553.1_10380_10972_8:0:0_5:0:0_26a5/2	0
NC_039553.1_10381_10810_5:0:0_8:0:0_239d/1	0
NC_039553.1_10381_10810_5:0:0_8:0:0_239d/2	0
NC_039553.1_10381_10832_6:0:0_5:0:0_26cd/1	0
NC_039553.1_10381_10832_6:0:0_5:0:0_26cd/2	0
NC_039553.1_10383_10925_6:0:0_8:0:0_1b40/1	0
NC_039553.1_10383_10925_6:0:0_8:0:0_1b40/2	0
NC_039553.1_10384_10845_11:0:0_7:0:0_17d9/1	1
NC_039553.1_10384_10845_11:0:0_7:0:0_17d9/2	1
NC_039553.1_10384_10934_6:0:0_3:0:0_1535/1	3
NC_039553.1_10384_10934_6:0:0_3:0:0_1535/2	3
NC_039553.1_10386_10850_5:0:0_9:0:0_2072/1	0
NC_039553.1_10386_10850_5:0:0_9:0:0_2072/2	0
NC_039553.1_10386_10916_11:0:0_11:0:0_dd7/1	4
NC_039553.1_10386_10916_11:0:0_11:0:0_dd7/2	4
NC_039553.1_10389_10867_6:0:0_4:0:0_2362/1	2
NC_039553.1_10389_10867_6:0:0_4:0:0_2362/2	2
NC_039553.1_1038_1537_8:0:0_10:0:0_ea0/1	1
NC_039553.1_1038_1537_8:0:0_10:0:0_ea0/2	1
NC_039553.1_1038_1639_8:0:0_11:0:0_15/1	1
NC_039553.1_1038_1639_8:0:0_11:0:0_15/2	1
NC_039553.1_10390_10864_8:0:0_10:0:0_1c03/1	0
NC_039553.1_10390_10864_8:0:0_10:0:0_1c03/2	0
NC_039553.1_10391_10863_8:0:0_5:0:0_3b6/1	4
NC_039553.1_10391_10863_8:0:0_5:0:0_3b6/2	4
NC_039553.1_10393_10934_4:0:0_10:0:0_2212/1	4
NC_039553.1_10393_10934_4:0:0_10:0:0_2212/2	4
NC_039553.1_10396_10920_10:0:0_7:0:0_247e/1	0
NC_039553.1_10396_10920_10:0:0_7:0:0_247e/2	0
NC_039553.1_10396_10922_15:0:0_5:0:0_1917/1	3
NC_039553.1_10396_10922_15:0:0_5:0:0_1917/2	3
NC_039553.1_10397_10910_9:0:0_19:0:0_1c0c/1	3
NC_039553.1_10397_10910_9:0:0_19:0:0_1c0c/2	3
NC_039553.1_10398_10851_4:0:0_6:0:0_1cf1/1	1
NC_039553.1_10398_10851_4:0:0_6:0:0_1cf1/2	1
NC_039553.1_10399_10978_4:0:0_7:0:0_9ec/1	0
NC_039553.1_10399_10978_4:0:0_7:0:0_9ec/2	0
NC_039553.1_10402_10898_8:0:0_10:0:0_1bd5/1	4
NC_039553.1_10402_10898_8:0:0_10:0:0_1bd5/2	4
NC_039553.1_10404_10877_3:0:0_5:0:0_1fd5/1	0
NC_039553.1_10404_10877_3:0:0_5:0:0_1fd5/2	0
NC_039553.1_10407_10911_10:0:0_5:0:0_2089/1	2
NC_039553.1_10407_10911_10:0:0_5:0:0_2089/2	2
NC_039553.1_10408_10962_11:0:0_5:0:0_1c45/1	3
NC_039553.1_10408_10962_11:0:0_5:0:0_1c45/2	3
NC_039553.1_10409_10841_9:0:0_7:0:0_20ae/1	0
NC_039553.1_10409_10841_9:0:0_7:0:0_20ae/2	0
NC_039553.1_10411_10868_8:0:0_11:0:0_215f/1	3
NC_039553.1_10411_10868_8:0:0_11:0:0_215f/2	3
NC_039553.1_10411_10923_9:0:0_10:0:0_1c47/1	0
NC_039553.1_10411_10923_9:0:0_10:0:0_1c47/2	0
NC_039553.1_10413_10836_5:0:0_6:0:0_f8e/1	4
NC_039553.1_10413_10836_5:0:0_6:0:0_f8e/2	4
NC_039553.1_10417_11012_9:0:0_7:0:0_6ee/1	1
NC_039553.1_10417_11012_9:0:0_7:0:0_6ee/2	1
NC_039553.1_10418_10951_9:0:0_4:0:0_6ac/1	3
NC_039553.1_10418_10951_9:0:0_4:0:0_6ac/2	3
NC_039553.1_1041_1458_4:0:0_8:0:0_6ca/1	4
NC_039553.1_1041_1458_4:0:0_8:0:0_6ca/2	4
NC_039553.1_10420_10960_12:0:0_8:0:0_123f/1	2
NC_039553.1_10420_10960_12:0:0_8:0:0_123f/2	2
NC_039553.1_10421_10933_6:0:0_11:0:0_193e/1	0
NC_039553.1_10421_10933_6:0:0_11:0:0_193e/2	0
NC_039553.1_10423_10886_9:0:0_8:0:0_b0b/1	1
NC_039553.1_10423_10886_9:0:0_8:0:0_b0b/2	1
NC_039553.1_10423_10963_5:0:0_9:0:0_1387/1	3
NC_039553.1_10423_10963_5:0:0_9:0:0_1387/2	3
NC_039553.1_10429_10927_8:0:0_11:0:0_1c4f/1	2
NC_039553.1_10429_10927_8:0:0_11:0:0_1c4f/2	2
NC_039553.1_10430_11018_10:0:0_6:0:0_16a9/1	0
NC_039553.1_10430_11018_10:0:0_6:0:0_16a9/2	0
NC_039553.1_10433_10932_10:0:0_7:0:0_51/1	3
NC_039553.1_10433_10932_10:0:0_7:0:0_51/2	3
NC_039553.1_10435_10874_9:0:0_5:0:0_26f8/1	4
NC_039553.1_10435_10874_9:0:0_5:0:0_26f8/2	4
NC_039553.1_10435_11021_7:0:0_8:0:0_40/1	0
NC_039553.1_10435_11021_7:0:0_8:0:0_40/2	0
NC_039553.1_10437_10912_7:0:0_7:0:0_3c8/1	4
NC_039553.1_10437_10912_7:0:0_7:0:0_3c8/2	4
NC_039553.1_10438_10901_6:0:0_8:0:0_1d6e/1	2
NC_039553.1_10438_10901_6:0:0_8:0:0_1d6e/2	2
NC_039553.1_10438_10960_6:0:0_6:0:0_625/1	2
NC_039553.1_10438_10960_6:0:0_6:0:0_625/2	2
NC_039553.1_10438_10992_7:0:0_10:0:0_1386/1	0
NC_039553.1_10438_10992_7:0:0_10:0:0_1386/2	0
NC_039553.1_10439_10883_8:0:0_5:0:0_e41/1	1
NC_039553.1_10439_10883_8:0:0_5:0:0_e41/2	1
NC_039553.1_1043_1694_8:0:0_4:0:0_9b3/1	0
NC_039553.1_1043_1694_8:0:0_4:0:0_9b3/2	0
NC_039553.1_10440_11007_6:0:0_12:0:0_d32/1	4
NC_039553.1_10440_11007_6:0:0_12:0:0_d32/2	4
NC_039553.1_10444_10919_9:0:0_12:0:0_26f9/1	3
NC_039553.1_10444_10919_9:0:0_12:0:0_26f9/2	3
NC_039553.1_10445_10916_9:0:0_1:0:0_1500/1	1
NC_039553.1_10445_10916_9:0:0_1:0:0_1500/2	1
NC_039553.1_10445_11054_5:0:0_12:0:0_1100/1	1
NC_039553.1_10445_11054_5:0:0_12:0:0_1100/2	1
NC_039553.1_10446_10971_14:0:0_14:0:0_2250/1	0
NC_039553.1_10446_10971_14:0:0_14:0:0_2250/2	0
NC_039553.1_10448_10833_8:0:0_6:0:0_931/1	3
NC_039553.1_10448_10833_8:0:0_6:0:0_931/2	3
NC_039553.1_10449_10891_4:0:0_7:0:0_1790/1	3
NC_039553.1_10449_10891_4:0:0_7:0:0_1790/2	3
NC_039553.1_10450_11003_11:0:0_6:0:0_249f/1	1
NC_039553.1_10450_11003_11:0:0_6:0:0_249f/2	1
NC_039553.1_10451_11027_7:0:0_6:0:0_2228/1	0
NC_039553.1_10451_11027_7:0:0_6:0:0_2228/2	0
NC_039553.1_10454_10923_12:0:0_5:0:0_70a/1	1
NC_039553.1_10454_10923_12:0:0_5:0:0_70a/2	1
NC_039553.1_10455_11019_9:0:0_10:0:0_14a5/1	2
NC_039553.1_10455_11019_9:0:0_10:0:0_14a5/2	2
NC_039553.1_10455_11055_7:0:0_6:0:0_e13/1	1
NC_039553.1_10455_11055_7:0:0_6:0:0_e13/2	1
NC_039553.1_10456_10946_6:0:0_7:0:0_21bd/1	4
NC_039553.1_10456_10946_6:0:0_7:0:0_21bd/2	4
NC_039553.1_10460_10914_2:0:0_5:0:0_11a/1	0
NC_039553.1_10460_10914_2:0:0_5:0:0_11a/2	0
NC_039553.1_10464_10914_9:0:0_9:0:0_12cf/1	4
NC_039553.1_10464_10914_9:0:0_9:0:0_12cf/2	4
NC_039553.1_10464_10929_5:0:0_9:0:0_1e6/1	1
NC_039553.1_10464_10929_5:0:0_9:0:0_1e6/2	1
NC_039553.1_1046_1516_6:0:0_4:0:0_1fd0/1	2
NC_039553.1_1046_1516_6:0:0_4:0:0_1fd0/2	2
NC_039553.1_10470_10943_8:0:0_9:0:0_1623/1	0
NC_039553.1_10470_10943_8:0:0_9:0:0_1623/2	0
NC_039553.1_10471_10931_7:0:0_10:0:0_1dd2/1	3
NC_039553.1_10471_10931_7:0:0_10:0:0_1dd2/2	3
NC_039553.1_10472_10894_10:0:0_10:0:0_22a9/1	0
NC_039553.1_10472_10894_10:0:0_10:0:0_22a9/2	0
NC_039553.1_10474_10993_6:0:0_8:0:0_1d7c/1	4
NC_039553.1_10474_10993_6:0:0_8:0:0_1d7c/2	4
NC_039553.1_10478_10916_9:0:0_10:0:0_24a3/1	0
NC_039553.1_10478_10916_9:0:0_10:0:0_24a3/2	0
NC_039553.1_1047_1495_7:0:0_4:0:0_1456/1	3
NC_039553.1_1047_1495_7:0:0_4:0:0_1456/2	3
NC_039553.1_1047_1504_6:0:0_8:0:0_697/1	1
NC_039553.1_1047_1504_6:0:0_8:0:0_697/2	1
NC_039553.1_1047_1588_10:0:0_7:0:0_196f/1	0
NC_039553.1_1047_1588_10:0:0_7:0:0_196f/2	0
NC_039553.1_1047_1588_9:0:0_7:0:0_36a/1	0
NC_039553.1_1047_1588_9:0:0_7:0:0_36a/2	0
NC_039553.1_10486_10987_11:0:0_6:0:0_c81/1	4
NC_039553.1_10486_10987_11:0:0_6:0:0_c81/2	4
NC_039553.1_1048_1611_6:0:0_6:0:0_191/1	1
NC_039553.1_1048_1611_6:0:0_6:0:0_191/2	1
NC_039553.1_10490_10898_4:0:0_5:0:0_20a3/1	2
NC_039553.1_10490_10898_4:0:0_5:0:0_20a3/2	2
NC_039553.1_10492_11044_11:0:0_12:0:0_1df2/1	4
NC_039553.1_10492_11044_11:0:0_12:0:0_1df2/2	4
NC_039553.1_10496_11037_9:0:0_10:0:0_1ef9/1	4
NC_039553.1_10496_11037_9:0:0_10:0:0_1ef9/2	4
NC_039553.1_10497_10974_10:0:0_10:0:0_c44/1	2
NC_039553.1_10497_10974_10:0:0_10:0:0_c44/2	2
NC_039553.1_104_623_5:0:0_5:0:0_1bb1/1	4
NC_039553.1_104_623_5:0:0_5:0:0_1bb1/2	4
NC_039553.1_10500_10911_15:0:0_11:0:0_483/1	2
NC_039553.1_10500_10911_15:0:0_11:0:0_483/2	2
NC_039553.1_10503_11025_8:0:0_11:0:0_1246/1	2
NC_039553.1_10503_11025_8:0:0_11:0:0_1246/2	2
NC_039553.1_10504_11064_5:0:0_10:0:0_2195/1	2
NC_039553.1_10504_11064_5:0:0_10:0:0_2195/2	2
NC_039553.1_10508_10984_8:0:0_12:0:0_183b/1	3
NC_039553.1_10508_10984_8:0:0_12:0:0_183b/2	3
NC_039553.1_1050_1471_13:0:0_15:0:0_202e/1	0
NC_039553.1_1050_1471_13:0:0_15:0:0_202e/2	0
NC_039553.1_1050_1527_6:0:0_5:0:0_23b7/1	2
NC_039553.1_1050_1527_6:0:0_5:0:0_23b7/2	2
NC_039553.1_10511_11066_4:0:0_3:0:0_2575/1	4
NC_039553.1_10511_11066_4:0:0_3:0:0_2575/2	4
NC_039553.1_10513_11019_7:0:0_7:0:0_1f36/1	2
NC_039553.1_10513_11019_7:0:0_7:0:0_1f36/2	2
NC_039553.1_10514_11022_9:0:0_12:0:0_20d7/1	3
NC_039553.1_10514_11022_9:0:0_12:0:0_20d7/2	3
NC_039553.1_10514_11039_11:0:0_4:0:0_26b3/1	0
NC_039553.1_10514_11039_11:0:0_4:0:0_26b3/2	0
NC_039553.1_10514_11055_6:0:0_10:0:0_11e1/1	4
NC_039553.1_10514_11055_6:0:0_10:0:0_11e1/2	4
NC_039553.1_10515_11089_4:0:0_4:0:0_155/1	0
NC_039553.1_10515_11089_4:0:0_4:0:0_155/2	0
NC_039553.1_10516_11025_5:0:0_5:0:0_162e/1	0
NC_039553.1_10516_11025_5:0:0_5:0:0_162e/2	0
NC_039553.1_10520_11071_8:0:0_7:0:0_1d3b/1	3
NC_039553.1_10520_11071_8:0:0_7:0:0_1d3b/2	3
NC_039553.1_10522_10996_6:0:0_9:0:0_1596/1	1
NC_039553.1_10522_10996_6:0:0_9:0:0_1596/2	1
NC_039553.1_10525_10973_6:0:0_9:0:0_f7a/1	4
NC_039553.1_10525_10973_6:0:0_9:0:0_f7a/2	4
NC_039553.1_10527_11015_7:0:0_4:0:0_1bfd/1	2
NC_039553.1_10527_11015_7:0:0_4:0:0_1bfd/2	2
NC_039553.1_10528_10933_8:0:0_9:0:0_16f3/1	0
NC_039553.1_10528_10933_8:0:0_9:0:0_16f3/2	0
NC_039553.1_10529_10937_11:0:0_5:0:0_541/1	3
NC_039553.1_10529_10937_11:0:0_5:0:0_541/2	3
NC_039553.1_10530_11064_7:0:0_5:0:0_1792/1	3
NC_039553.1_10530_11064_7:0:0_5:0:0_1792/2	3
NC_039553.1_10530_11064_7:0:0_8:0:0_52d/1	1
NC_039553.1_10530_11064_7:0:0_8:0:0_52d/2	1
NC_039553.1_10534_11073_6:0:0_12:0:0_136a/1	0
NC_039553.1_10534_11073_6:0:0_12:0:0_136a/2	0
NC_039553.1_10535_11013_7:0:0_4:0:0_1a6e/1	0
NC_039553.1_10535_11013_7:0:0_4:0:0_1a6e/2	0
NC_039553.1_10535_11045_8:0:0_5:0:0_622/1	0
NC_039553.1_10535_11045_8:0:0_5:0:0_622/2	0
NC_039553.1_1053_1599_5:0:0_10:0:0_203e/1	0
NC_039553.1_1053_1599_5:0:0_10:0:0_203e/2	0
NC_039553.1_10546_10992_15:0:0_7:0:0_3ff/1	4
NC_039553.1_10546_10992_15:0:0_7:0:0_3ff/2	4
NC_039553.1_10548_10986_2:0:0_9:0:0_a29/1	4
NC_039553.1_10548_10986_2:0:0_9:0:0_a29/2	4
NC_039553.1_1054_1579_12:0:0_5:0:0_1638/1	3
NC_039553.1_1054_1579_12:0:0_5:0:0_1638/2	3
NC_039553.1_1054_1662_11:0:0_4:0:0_8c2/1	1
NC_039553.1_1054_1662_11:0:0_4:0:0_8c2/2	1
NC_039553.1_10551_11104_6:0:0_9:0:0_1115/1	4
NC_039553.1_10551_11104_6:0:0_9:0:0_1115/2	4
NC_039553.1_10552_11095_8:0:0_7:0:0_c50/1	4
NC_039553.1_10552_11095_8:0:0_7:0:0_c50/2	4
NC_039553.1_10553_11012_9:0:0_6:0:0_1527/1	3
NC_039553.1_10553_11012_9:0:0_6:0:0_1527/2	3
NC_039553.1_10555_11006_11:0:0_6:0:0_1103/1	1
NC_039553.1_10555_11006_11:0:0_6:0:0_1103/2	1
NC_039553.1_10555_11030_9:0:0_4:0:0_2576/1	4
NC_039553.1_10555_11030_9:0:0_4:0:0_2576/2	4
NC_039553.1_10557_11041_5:0:0_12:0:0_1ed5/1	0
NC_039553.1_10557_11041_5:0:0_12:0:0_1ed5/2	0
NC_039553.1_10559_11011_6:0:0_3:0:0_1164/1	3
NC_039553.1_10559_11011_6:0:0_3:0:0_1164/2	3
NC_039553.1_10559_11043_7:0:0_12:0:0_1169/1	2
NC_039553.1_10559_11043_7:0:0_12:0:0_1169/2	2
NC_039553.1_10559_11092_11:0:0_7:0:0_14f9/1	3
NC_039553.1_10559_11092_11:0:0_7:0:0_14f9/2	3
NC_039553.1_10562_11041_9:0:0_7:0:0_210/1	4
NC_039553.1_10562_11041_9:0:0_7:0:0_210/2	4
NC_039553.1_10569_10989_9:0:0_8:0:0_93e/1	3
NC_039553.1_10569_10989_9:0:0_8:0:0_93e/2	3
NC_039553.1_10569_10996_6:0:0_7:0:0_43a/1	3
NC_039553.1_10569_10996_6:0:0_7:0:0_43a/2	3
NC_039553.1_1056_1539_11:0:0_3:0:0_384/1	2
NC_039553.1_1056_1539_11:0:0_3:0:0_384/2	2
NC_039553.1_1056_1589_7:0:0_9:0:0_1d68/1	1
NC_039553.1_1056_1589_7:0:0_9:0:0_1d68/2	1
NC_039553.1_10570_11083_12:0:0_9:0:0_eff/1	2
NC_039553.1_10570_11083_12:0:0_9:0:0_eff/2	2
NC_039553.1_10577_11096_4:0:0_6:0:0_1bc5/1	3
NC_039553.1_10577_11096_4:0:0_6:0:0_1bc5/2	3
NC_039553.1_10579_11016_18:0:0_6:0:0_bb8/1	1
NC_039553.1_10579_11016_18:0:0_6:0:0_bb8/2	1
NC_039553.1_10581_11116_9:0:0_12:0:0_1bbf/1	3
NC_039553.1_10581_11116_9:0:0_12:0:0_1bbf/2	3
NC_039553.1_10585_11080_10:0:0_10:0:0_598/1	4
NC_039553.1_10585_11080_10:0:0_10:0:0_598/2	4
NC_039553.1_10586_11105_10:0:0_14:0:0_268f/1	2
NC_039553.1_10586_11105_10:0:0_14:0:0_268f/2	2
NC_039553.1_10587_11079_7:0:0_12:0:0_c21/1	0
NC_039553.1_10587_11079_7:0:0_12:0:0_c21/2	0
NC_039553.1_10588_11053_11:0:0_11:0:0_e0c/1	2
NC_039553.1_10588_11053_11:0:0_11:0:0_e0c/2	2
NC_039553.1_1058_1511_8:0:0_7:0:0_5c0/1	4
NC_039553.1_1058_1511_8:0:0_7:0:0_5c0/2	4
NC_039553.1_1058_1523_8:0:0_5:0:0_2317/1	1
NC_039553.1_1058_1523_8:0:0_5:0:0_2317/2	1
NC_039553.1_10590_11054_6:0:0_11:0:0_59a/1	2
NC_039553.1_10590_11054_6:0:0_11:0:0_59a/2	2
NC_039553.1_10591_11112_5:0:0_8:0:0_404/1	1
NC_039553.1_10591_11112_5:0:0_8:0:0_404/2	1
NC_039553.1_10595_11145_3:0:0_10:0:0_135/1	4
NC_039553.1_10595_11145_3:0:0_10:0:0_135/2	4
NC_039553.1_10599_11005_6:0:0_5:0:0_735/1	0
NC_039553.1_10599_11005_6:0:0_5:0:0_735/2	0
NC_039553.1_10599_11113_12:0:0_9:0:0_3ce/1	3
NC_039553.1_10599_11113_12:0:0_9:0:0_3ce/2	3
NC_039553.1_105_616_7:0:0_9:0:0_1718/1	1
NC_039553.1_105_616_7:0:0_9:0:0_1718/2	1
NC_039553.1_10600_11048_12:0:0_7:0:0_1c86/1	3
NC_039553.1_10600_11048_12:0:0_7:0:0_1c86/2	3
NC_039553.1_10602_11114_4:0:0_8:0:0_202d/1	3
NC_039553.1_10602_11114_4:0:0_8:0:0_202d/2	3
NC_039553.1_10602_11202_4:0:0_8:0:0_80/1	3
NC_039553.1_10602_11202_4:0:0_8:0:0_80/2	3
NC_039553.1_10603_11072_10:0:0_8:0:0_13be/1	4
NC_039553.1_10603_11072_10:0:0_8:0:0_13be/2	4
NC_039553.1_10605_11115_10:0:0_9:0:0_19e/1	4
NC_039553.1_10605_11115_10:0:0_9:0:0_19e/2	4
NC_039553.1_10606_11188_5:0:0_9:0:0_177c/1	4
NC_039553.1_10606_11188_5:0:0_9:0:0_177c/2	4
NC_039553.1_10614_11090_8:0:0_6:0:0_71c/1	3
NC_039553.1_10614_11090_8:0:0_6:0:0_71c/2	3
NC_039553.1_10614_11180_5:0:0_6:0:0_22dc/1	3
NC_039553.1_10614_11180_5:0:0_6:0:0_22dc/2	3
NC_039553.1_10615_11069_6:0:0_6:0:0_1f45/1	1
NC_039553.1_10615_11069_6:0:0_6:0:0_1f45/2	1
NC_039553.1_10617_11083_6:0:0_10:0:0_1453/1	2
NC_039553.1_10617_11083_6:0:0_10:0:0_1453/2	2
NC_039553.1_10619_11150_4:0:0_8:0:0_f84/1	0
NC_039553.1_10619_11150_4:0:0_8:0:0_f84/2	0
NC_039553.1_10620_11190_9:0:0_9:0:0_15d0/1	4
NC_039553.1_10620_11190_9:0:0_9:0:0_15d0/2	4
NC_039553.1_10621_11124_6:0:0_9:0:0_25be/1	4
NC_039553.1_10621_11124_6:0:0_9:0:0_25be/2	4
NC_039553.1_10623_11119_5:0:0_8:0:0_16c9/1	4
NC_039553.1_10623_11119_5:0:0_8:0:0_16c9/2	4
NC_039553.1_10624_11150_5:0:0_12:0:0_a80/1	2
NC_039553.1_10624_11150_5:0:0_12:0:0_a80/2	2
NC_039553.1_10624_11267_4:0:0_7:0:0_16f0/1	1
NC_039553.1_10624_11267_4:0:0_7:0:0_16f0/2	1
NC_039553.1_10627_11094_9:0:0_4:0:0_34a/1	1
NC_039553.1_10627_11094_9:0:0_4:0:0_34a/2	1
NC_039553.1_10629_11114_8:0:0_2:0:0_18b2/1	4
NC_039553.1_10629_11114_8:0:0_2:0:0_18b2/2	4
NC_039553.1_10629_11143_5:0:0_5:0:0_191f/1	2
NC_039553.1_10629_11143_5:0:0_5:0:0_191f/2	2
NC_039553.1_10632_11094_8:0:0_3:0:0_124d/1	4
NC_039553.1_10632_11094_8:0:0_3:0:0_124d/2	4
NC_039553.1_10634_11192_8:0:0_10:0:0_1db8/1	0
NC_039553.1_10634_11192_8:0:0_10:0:0_1db8/2	0
NC_039553.1_10645_11133_9:0:0_8:0:0_1554/1	1
NC_039553.1_10645_11133_9:0:0_8:0:0_1554/2	1
NC_039553.1_10645_11155_5:0:0_8:0:0_1747/1	4
NC_039553.1_10645_11155_5:0:0_8:0:0_1747/2	4
NC_039553.1_10646_11149_6:0:0_11:0:0_a05/1	4
NC_039553.1_10646_11149_6:0:0_11:0:0_a05/2	4
NC_039553.1_10648_11142_9:0:0_3:0:0_748/1	0
NC_039553.1_10648_11142_9:0:0_3:0:0_748/2	0
NC_039553.1_1064_1498_7:0:0_4:0:0_1822/1	0
NC_039553.1_1064_1498_7:0:0_4:0:0_1822/2	0
NC_039553.1_10651_11091_9:0:0_6:0:0_1bc3/1	4
NC_039553.1_10651_11091_9:0:0_6:0:0_1bc3/2	4
NC_039553.1_10651_11212_7:0:0_10:0:0_244/1	0
NC_039553.1_10651_11212_7:0:0_10:0:0_244/2	0
NC_039553.1_10652_11169_10:0:0_6:0:0_1207/1	2
NC_039553.1_10652_11169_10:0:0_6:0:0_1207/2	2
NC_039553.1_10653_11272_4:0:0_10:0:0_2236/1	1
NC_039553.1_10653_11272_4:0:0_10:0:0_2236/2	1
NC_039553.1_10655_11180_5:0:0_10:0:0_159/1	3
NC_039553.1_10655_11180_5:0:0_10:0:0_159/2	3
NC_039553.1_10660_11094_9:0:0_8:0:0_2da/1	3
NC_039553.1_10660_11094_9:0:0_8:0:0_2da/2	3
NC_039553.1_10661_11190_6:0:0_7:0:0_2197/1	1
NC_039553.1_10661_11190_6:0:0_7:0:0_2197/2	1
NC_039553.1_10664_11254_8:0:0_3:0:0_142a/1	0
NC_039553.1_10664_11254_8:0:0_3:0:0_142a/2	0
NC_039553.1_10666_11175_8:0:0_9:0:0_1351/1	4
NC_039553.1_10666_11175_8:0:0_9:0:0_1351/2	4
NC_039553.1_10667_11139_6:0:0_6:0:0_18df/1	1
NC_039553.1_10667_11139_6:0:0_6:0:0_18df/2	1
NC_039553.1_10673_11116_9:0:0_5:0:0_de7/1	4
NC_039553.1_10673_11116_9:0:0_5:0:0_de7/2	4
NC_039553.1_10673_11138_8:0:0_5:0:0_b86/1	0
NC_039553.1_10673_11138_8:0:0_5:0:0_b86/2	0
NC_039553.1_10677_11171_10:0:0_14:0:0_1452/1	1
NC_039553.1_10677_11171_10:0:0_14:0:0_1452/2	1
NC_039553.1_10678_11160_7:0:0_10:0:0_7c4/1	2
NC_039553.1_10678_11160_7:0:0_10:0:0_7c4/2	2
NC_039553.1_10680_11161_6:0:0_7:0:0_214c/1	2
NC_039553.1_10680_11161_6:0:0_7:0:0_214c/2	2
NC_039553.1_10681_11172_2:0:0_5:0:0_1a72/1	3
NC_039553.1_10681_11172_2:0:0_5:0:0_1a72/2	3
NC_039553.1_10685_11149_7:0:0_8:0:0_236b/1	2
NC_039553.1_10685_11149_7:0:0_8:0:0_236b/2	2
NC_039553.1_10689_11322_7:0:0_12:0:0_1f53/1	3
NC_039553.1_10689_11322_7:0:0_12:0:0_1f53/2	3
NC_039553.1_1068_1537_10:0:0_3:0:0_18b9/1	0
NC_039553.1_1068_1537_10:0:0_3:0:0_18b9/2	0
NC_039553.1_10693_11171_9:0:0_9:0:0_c00/1	0
NC_039553.1_10693_11171_9:0:0_9:0:0_c00/2	0
NC_039553.1_10694_11293_16:0:0_6:0:0_1b1/1	0
NC_039553.1_10694_11293_16:0:0_6:0:0_1b1/2	0
NC_039553.1_10695_11159_4:0:0_9:0:0_18c0/1	3
NC_039553.1_10695_11159_4:0:0_9:0:0_18c0/2	3
NC_039553.1_10696_11185_8:0:0_5:0:0_138c/1	0
NC_039553.1_10696_11185_8:0:0_5:0:0_138c/2	0
NC_039553.1_10696_11219_6:0:0_5:0:0_21d/1	0
NC_039553.1_10696_11219_6:0:0_5:0:0_21d/2	0
NC_039553.1_10696_11228_5:0:0_6:0:0_1915/1	4
NC_039553.1_10696_11228_5:0:0_6:0:0_1915/2	4
NC_039553.1_10699_11236_4:0:0_9:0:0_92b/1	4
NC_039553.1_10699_11236_4:0:0_9:0:0_92b/2	4
NC_039553.1_106_546_8:0:0_3:0:0_241a/1	3
NC_039553.1_106_546_8:0:0_3:0:0_241a/2	3
NC_039553.1_10705_11119_12:0:0_6:0:0_1efa/1	0
NC_039553.1_10705_11119_12:0:0_6:0:0_1efa/2	0
NC_039553.1_10705_11148_10:0:0_10:0:0_1e62/1	1
NC_039553.1_10705_11148_10:0:0_10:0:0_1e62/2	1
NC_039553.1_10707_11109_7:0:0_5:0:0_37d/1	0
NC_039553.1_10707_11109_7:0:0_5:0:0_37d/2	0
NC_039553.1_10707_11153_13:0:0_7:0:0_23cd/1	2
NC_039553.1_10707_11153_13:0:0_7:0:0_23cd/2	2
NC_039553.1_10707_11186_9:0:0_9:0:0_2261/1	1
NC_039553.1_10707_11186_9:0:0_9:0:0_2261/2	1
NC_039553.1_10711_11202_5:0:0_8:0:0_c48/1	4
NC_039553.1_10711_11202_5:0:0_8:0:0_c48/2	4
NC_039553.1_10711_11266_5:0:0_2:0:0_1d5d/1	4
NC_039553.1_10711_11266_5:0:0_2:0:0_1d5d/2	4
NC_039553.1_10715_11247_7:0:0_5:0:0_5f5/1	2
NC_039553.1_10715_11247_7:0:0_5:0:0_5f5/2	2
NC_039553.1_10721_11270_11:0:0_9:0:0_1566/1	1
NC_039553.1_10721_11270_11:0:0_9:0:0_1566/2	1
NC_039553.1_10723_11152_6:0:0_5:0:0_77/1	4
