read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_188_673_8:0:0_6:0:0_220f	0	150	13.000	NC_039553.1	188	+	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_188_643_9:0:0_7:0:0_263e	0	150	13.000	NC_039553.1	188	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_189_661_10:0:0_6:0:0_1779	0	150	13.000	NC_039553.1	189	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	2	0.500
NC_039553.1_189_711_6:0:0_11:0:0_1af0	0	150	13.000	NC_039553.1	189	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_190_608_6:0:0_6:0:0_aa1	0	150	13.000	NC_039553.1	190	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_191_683_6:0:0_9:0:0_291	0	150	13.000	NC_039553.1	191	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_191_703_9:0:0_13:0:0_17eb	0	150	13.000	NC_039553.1	191	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_192_704_11:0:0_5:0:0_8	0	150	13.000	NC_039553.1	192	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	1	0.000
NC_039553.1_198_699_5:0:0_5:0:0_26df	0	150	13.000	NC_039553.1	198	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_201_682_4:0:0_8:0:0_1619	0	150	13.000	NC_039553.1	201	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_201_757_10:0:0_9:0:0_2057	0	150	13.000	NC_039553.1	205	+	60	4S146M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	75	0.972222	0.971429	0	0.000
NC_039553.1_207_813_7:0:0_7:0:0_d07	0	150	13.000	NC_039553.1	207	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_208_738_5:0:0_9:0:0_1036	0	150	13.000	NC_039553.1	208	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_208_656_11:0:0_7:0:0_146b	0	150	13.000	NC_039553.1	208	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_208_670_6:0:0_6:0:0_1798	0	150	13.000	NC_039553.1	208	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_208_757_11:0:0_4:0:0_1d6a	0	150	13.000	NC_039553.1	208	+	51	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_211_673_3:0:0_9:0:0_cd	0	150	13.000	NC_039553.1	211	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_211_761_3:0:0_7:0:0_2443	0	150	13.000	NC_039553.1	211	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_210_686_6:0:0_1:0:0_2014	0	150	13.000	NC_039553.1	214	+	60	4S146M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	75	0.985714	0.985714	1	1.000
NC_039553.1_216_745_10:0:0_6:0:0_172a	0	150	13.000	NC_039553.1	216	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_216_696_5:0:0_6:0:0_2634	0	150	13.000	NC_039553.1	216	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_218_709_7:0:0_9:0:0_e3d	0	150	13.000	NC_039553.1	218	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	0	0.000
NC_039553.1_218_815_8:0:0_4:0:0_1d9f	0	150	13.000	NC_039553.1	218	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986486	0.985714	0	0.000
NC_039553.1_221_700_13:0:0_9:0:0_2597	0	150	13.000	NC_039553.1	221	+	46	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_223_689_9:0:0_4:0:0_69a	0	150	13.000	NC_039553.1	223	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_214_732_9:0:0_5:0:0_2204	0	150	13.000	NC_039553.1	223	+	60	9S141M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	9	0	9	75	1.000000	1.000000	0	0.000
NC_039553.1_233_750_8:0:0_9:0:0_2154	0	150	13.000	NC_039553.1	233	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_233_711_5:0:0_4:0:0_2623	0	150	13.000	NC_039553.1	233	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_234_698_10:0:0_9:0:0_109c	0	150	13.000	NC_039553.1	234	+	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_235_722_7:0:0_4:0:0_29a	0	150	13.000	NC_039553.1	235	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.973312	0.971429	0	0.000
NC_039553.1_235_779_7:0:0_9:0:0_12dc	0	150	13.000	NC_039553.1	235	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_235_723_5:0:0_13:0:0_1d32	0	150	13.000	NC_039553.1	235	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	1	0.000
NC_039553.1_236_742_11:0:0_9:0:0_1c2b	0	150	13.000	NC_039553.1	236	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_236_803_4:0:0_6:0:0_22b4	0	150	13.000	NC_039553.1	236	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_239_765_8:0:0_8:0:0_2114	0	150	13.000	NC_039553.1	239	+	60	147M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	75	1.000000	1.000000	4	0.750
NC_039553.1_240_769_16:0:0_11:0:0_c96	0	150	13.000	NC_039553.1	240	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_241_790_9:0:0_6:0:0_160a	0	150	13.000	NC_039553.1	241	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	1.000
NC_039553.1_242_775_8:0:0_8:0:0_5e5	0	150	13.000	NC_039553.1	242	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_10_391_9:0:0_8:0:0_256b	0	150	13.000	NC_039553.1	242	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	2	0.500
NC_039553.1_246_791_5:0:0_7:0:0_a35	0	150	13.000	NC_039553.1	246	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	2	1.000
NC_039553.1_246_689_3:0:0_8:0:0_cf7	0	150	13.000	NC_039553.1	246	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_249_740_6:0:0_4:0:0_25f1	0	150	13.000	NC_039553.1	249	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_252_838_11:0:0_4:0:0_1602	0	150	13.000	NC_039553.1	252	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	2	0.000
NC_039553.1_252_739_5:0:0_4:0:0_2192	0	150	13.000	NC_039553.1	252	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	2	0.000
NC_039553.1_255_804_6:0:0_11:0:0_265e	0	150	13.000	NC_039553.1	255	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_257_708_7:0:0_7:0:0_e9f	0	150	13.000	NC_039553.1	257	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	2	0.500
NC_039553.1_258_731_7:0:0_4:0:0_6e5	0	150	13.000	NC_039553.1	258	+	60	144M6S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	6	6	75	0.902740	0.900000	2	0.500
NC_039553.1_258_706_11:0:0_8:0:0_1dd4	0	150	13.000	NC_039553.1	258	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	2	0.500
NC_039553.1_260_854_6:0:0_6:0:0_403	0	150	13.000	NC_039553.1	260	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
NC_039553.1_261_675_7:0:0_5:0:0_118b	0	150	13.000	NC_039553.1	261	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_265_715_9:0:0_7:0:0_138f	0	150	13.000	NC_039553.1	265	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_265_812_8:0:0_10:0:0_1c12	0	150	13.000	NC_039553.1	265	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_265_772_3:0:0_10:0:0_2686	0	150	13.000	NC_039553.1	265	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.942857	0	0.000
NC_039553.1_269_762_9:0:0_4:0:0_1255	0	150	13.000	NC_039553.1	269	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986482	0.985714	0	0.000
NC_039553.1_271_712_7:0:0_6:0:0_1199	0	150	13.000	NC_039553.1	271	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_272_714_5:0:0_14:0:0_1a52	0	150	13.000	NC_039553.1	272	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	0	0.000
NC_039553.1_273_800_6:0:0_4:0:0_1f3e	0	150	13.000	NC_039553.1	273	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_274_859_6:0:0_3:0:0_bd4	0	150	13.000	NC_039553.1	274	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_274_814_5:0:0_6:0:0_17b1	0	150	13.000	NC_039553.1	274	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_43_423_11:0:0_5:0:0_12c2	0	150	13.000	NC_039553.1	274	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_275_710_6:0:0_12:0:0_79f	0	150	13.000	NC_039553.1	275	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_275_817_10:0:0_12:0:0_2047	0	150	13.000	NC_039553.1	275	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_276_760_4:0:0_10:0:0_152b	0	150	13.000	NC_039553.1	276	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
NC_039553.1_276_772_11:0:0_5:0:0_2627	0	150	13.000	NC_039553.1	276	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
NC_039553.1_12_427_9:0:0_9:0:0_157	0	150	13.000	NC_039553.1	278	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_280_845_8:0:0_7:0:0_153	0	150	13.000	NC_039553.1	280	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_4_430_13:0:0_11:0:0_243d	0	150	13.000	NC_039553.1	281	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_282_775_6:0:0_2:0:0_201c	0	150	13.000	NC_039553.1	282	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_285_755_5:0:0_10:0:0_f17	0	150	13.000	NC_039553.1	285	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_287_729_8:0:0_5:0:0_1bd7	0	150	13.000	NC_039553.1	287	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_288_821_12:0:0_10:0:0_1a63	0	150	13.000	NC_039553.1	288	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_289_791_13:0:0_7:0:0_216a	0	150	13.000	NC_039553.1	289	+	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_291_744_5:0:0_5:0:0_132f	0	150	13.000	NC_039553.1	291	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_292_814_9:0:0_9:0:0_b4a	0	150	13.000	NC_039553.1	292	+	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_291_803_6:0:0_7:0:0_d88	0	150	13.000	NC_039553.1	293	+	60	2S148M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	2	0	2	75	1.000000	1.000000	1	1.000
NC_039553.1_23_443_2:0:0_8:0:0_1909	0	150	13.000	NC_039553.1	294	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_298_807_4:0:0_6:0:0_3c1	0	150	13.000	NC_039553.1	298	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.959400	0.957143	0	0.000
NC_039553.1_300_804_6:0:0_8:0:0_1d9d	0	150	13.000	NC_039553.1	300	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_301_812_8:0:0_9:0:0_205f	0	150	13.000	NC_039553.1	301	+	60	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	75	1.000000	1.000000	3	0.333
NC_039553.1_302_820_4:0:0_14:0:0_32	0	150	13.000	NC_039553.1	302	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	0	0.000
NC_039553.1_34_452_2:0:0_16:0:0_d95	0	150	13.000	NC_039553.1	303	-	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_304_830_5:0:0_9:0:0_ace	0	150	13.000	NC_039553.1	304	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_304_793_9:0:0_11:0:0_fd1	0	150	13.000	NC_039553.1	304	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_305_872_17:0:0_7:0:0_202	0	150	13.000	NC_039553.1	305	+	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_305_810_8:0:0_7:0:0_1648	0	150	13.000	NC_039553.1	305	+	60	146M4S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	4	4	75	0.957742	0.957143	0	0.000
NC_039553.1_305_803_7:0:0_8:0:0_1dc2	0	150	13.000	NC_039553.1	305	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_306_861_8:0:0_7:0:0_6b4	0	150	13.000	NC_039553.1	306	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_308_824_7:0:0_11:0:0_18f6	0	150	13.000	NC_039553.1	308	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958900	0.957143	1	0.000
NC_039553.1_310_934_10:0:0_8:0:0_1706	0	150	13.000	NC_039553.1	310	+	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	5	0.200
NC_039553.1_312_859_7:0:0_4:0:0_7f6	0	150	13.000	NC_039553.1	312	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.947295	0.942857	1	0.000
NC_039553.1_313_909_14:0:0_8:0:0_702	0	150	13.000	NC_039553.1	313	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_314_752_7:0:0_7:0:0_8e0	0	150	13.000	NC_039553.1	314	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986637	0.985714	0	0.000
NC_039553.1_314_837_9:0:0_11:0:0_1b15	0	150	13.000	NC_039553.1	314	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_317_771_6:0:0_11:0:0_88f	0	150	13.000	NC_039553.1	317	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945926	0.942857	0	0.000
NC_039553.1_319_796_14:0:0_3:0:0_13cd	0	150	13.000	NC_039553.1	319	+	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	0.000
NC_039553.1_321_864_7:0:0_5:0:0_2602	0	150	13.000	NC_039553.1	321	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.951751	0	0.000
NC_039553.1_323_768_5:0:0_7:0:0_2136	0	150	13.000	NC_039553.1	323	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945200	0.942857	1	1.000
NC_039553.1_325_878_6:0:0_4:0:0_27d	0	150	13.000	NC_039553.1	325	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	1.000
NC_039553.1_323_821_8:0:0_4:0:0_bab	0	150	13.000	NC_039553.1	325	+	60	2S148M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	2	0	2	75	0.974351	0.971429	1	1.000
NC_039553.1_325_851_12:0:0_12:0:0_21f4	0	150	13.000	NC_039553.1	325	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	2	1.000
NC_039553.1_327_871_9:0:0_13:0:0_26fd	0	150	13.000	NC_039553.1	327	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_55_477_15:0:0_11:0:0_2408	0	150	13.000	NC_039553.1	328	-	34	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_67_479_5:0:0_7:0:0_1539	0	150	13.000	NC_039553.1	330	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_18_482_5:0:0_7:0:0_1e4b	0	150	13.000	NC_039553.1	333	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_335_801_8:0:0_5:0:0_24b4	0	150	13.000	NC_039553.1	335	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_337_863_6:0:0_7:0:0_1a28	0	150	13.000	NC_039553.1	337	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_32_487_8:0:0_8:0:0_20f5	0	150	13.000	NC_039553.1	338	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_339_912_5:0:0_7:0:0_610	0	150	13.000	NC_039553.1	339	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_339_878_7:0:0_8:0:0_fce	0	150	13.000	NC_039553.1	339	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_340_821_6:0:0_9:0:0_3b5	0	150	13.000	NC_039553.1	340	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_340_807_7:0:0_10:0:0_24b3	0	150	13.000	NC_039553.1	340	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_12_489_8:0:0_9:0:0_86f	0	150	13.000	NC_039553.1	340	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.974325	0.971429	0	0.000
NC_039553.1_341_864_6:0:0_8:0:0_1c37	0	150	13.000	NC_039553.1	341	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_38_482_5:0:0_6:0:0_1022	0	150	13.000	NC_039553.1	343	-	60	10S140M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	10	0	10	75	1.000000	1.000000	0	0.000
NC_039553.1_340_720_5:0:0_4:0:0_c7d	0	150	13.000	NC_039553.1	344	+	60	4S146M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	0	4	75	0.986106	0.985714	0	0.000
NC_039553.1_344_811_12:0:0_5:0:0_1eac	0	150	13.000	NC_039553.1	344	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.942857	0	0.000
NC_039553.1_5_495_6:0:0_11:0:0_1d49	0	150	13.000	NC_039553.1	346	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_336_907_8:0:0_8:0:0_d58	0	150	13.000	NC_039553.1	350	+	60	14S136M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	14	0	14	75	1.000000	1.000000	1	0.000
NC_039553.1_62_500_6:0:0_4:0:0_1b5e	0	150	13.000	NC_039553.1	351	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.928571	0	0.000
NC_039553.1_352_886_9:0:0_10:0:0_856	0	150	13.000	NC_039553.1	352	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.937465	1	0.000
NC_039553.1_353_844_11:0:0_5:0:0_1a14	0	150	13.000	NC_039553.1	353	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.875000	0.880322	0	0.000
NC_039553.1_356_907_6:0:0_11:0:0_2415	0	150	13.000	NC_039553.1	356	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	1	0.000
NC_039553.1_357_848_7:0:0_4:0:0_1b47	0	150	13.000	NC_039553.1	357	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.928571	1	1.000
NC_039553.1_57_508_7:0:0_5:0:0_2c	0	150	13.000	NC_039553.1	359	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944444	0.942857	0	0.000
NC_039553.1_11_509_6:0:0_11:0:0_a19	0	150	13.000	NC_039553.1	360	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_361_927_6:0:0_2:0:0_22af	0	150	13.000	NC_039553.1	361	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
